53585-53585,51
75459-55178,6
102861-102745,14
144011-144011,2
160545-160545,1
55283-55283,2
53464-53464,148
50815-49473,24
110880-110880,1
50892-47502,2
56948-53888,2
64490-46943,2
52173-47385,4
142696-142696,1
57925-52130,7
75517-46900,29
50646-47866,3
57757-50282,12
53991-48436,3
88665-88665,12
63550-63550,46
88665-88660,23
89927-89927,60
88639-88639,76
52103-52097,8
51446-51446,170
54286-103240,10
160370-160370,1
82772-82772,10
52081-141092,26
143473-143473,50
103452-103447,4
103452-103442,7
82611-82611,1
52081-143035,162
63698-63698,2
50514-49266,31
68924-68924,8
142773-142773,3
102940-101274,48
52592-50764,12
159898-159898,1
53650-53650,52
50696-48711,11
51883-51883,272
64311-64311,4
88741-88735,2
89818-54929,18
89594-103516,2
64178-64178,19
160875-160875,17
81873-50263,4
142625-142625,9
116727-116727,40
117644-117644,4
81313-56855,1
159801-159801,4
81647-81523,58
144040-144040,40
89746-89746,3
55512-49956,2
54190-48663,74
54312-46549,88
140613-140613,11
69865-69865,48
81268-47820,4
55094-48082,184
81463-81441,98
82862-82090,21
89403-89403,19
57425-57185,1
50023-48727,20
140925-140925,9
64485-64311,76
52670-50616,384
47773-47773,39
53112-46728,2
102991-102991,2
81441-49541,99
53138-46912,67
56513-52778,1
51751-51751,2065
56310-48404,1
63733-63733,14
49819-49819,72
53851-47715,1
101225-101225,1
53851-53851,777
56467-50204,30
57771-52375,12
143866-143866,43
82395-81711,4
144070-144070,4
89361-89361,9
88665-55884,2
64257-64257,13
90210-54237,13
69746-141341,8
47708-47708,3
54691-54691,15
81740-81740,16
69210-69210,1
52592-52052,10
48440-48440,40
100918-100918,34
158785-158785,12
63841-54553,5
160898-160898,10
52541-52541,332
63749-50200,7
90222-90222,13
52318-51367,28
64485-141260,7
160351-160351,6
69333-69333,8
54535-102736,2
82072-55000,1
53068-47577,27
141109-141109,99
81268-143518,2
53775-143812,8
88660-101499,5
69104-50979,15
54681-47649,7
158491-158491,25
56171-56171,9
75521-74771,14
88854-48453,1
47918-46605,15
51345-51345,1
141618-141618,1
57197-49266,67
57017-57017,195
56974-56974,7
63713-48727,45
63801-52572,2
81630-81630,1
88665-69071,1
143976-141976,3
52739-52739,1
81652-81652,2
54884-51396,44
74864-52901,2
143395-143395,6
57191-49730,7
47145-46566,14
52441-52441,72
81270-81270,5
81762-69222,1
52641-52641,75
52584-52584,37
53029-53029,35
88854-143871,2
54571-141326,2
54870-54870,5
53255-53255,122
50335-46810,25
48146-48146,7
51868-48180,160
51868-48184,33
51868-48187,118
53766-53766,96
64011-63801,2
143121-143012,14
57851-57668,1
102713-102713,12
51659-51659,12
49843-48942,6
53687-53687,269
75305-141001,42
69190-56602,31
161115-161078,42
69868-69636,6
56205-56205,10
48066-47134,1
82568-161204,2
49585-49355,108
52592-140742,1
75633-57851,14
81517-63412,17
57536-144097,24
117786-103046,2
54985-54985,2
103184-103184,39
74656-74656,177
55921-55921,49
101656-101656,4
64485-46925,79
55551-49563,6
48727-47286,77
57197-49855,22
49266-48727,24
89010-54237,9
159456-159456,2
50448-116743,4
141494-141494,65
102825-101126,2
56865-56400,4
160351-110442,4
159821-159821,3
81288-81288,39
110907-110907,3
